b_morunda_morunda;Morunda;;;;;;;;;;;;;;x
b_chauon_morunda;Chauon;;;;;;;;;;;;;;x
b_tasuk_morunda;Tasuk;;;;;;;;;;;;;;x
b_zarawand_morunda;Zarawand;;;;;;;;;;;;;;x
b_arnay_morunda;Arnay;;;;;;;;;;;;;;x
b_daskara_daskara;Daskara;;;;;;;;;;;;;;x
b_artemita_daskara;Artemita;;;;;;;;;;;;;;x
b_dastagird_daskara;Dastagird;;;;;;;;;;;;;;x
b_jalula_daskara;Jalula;;;;;;;;;;;;;;x
b_hulwan_hulwan;Hulwan;;;;;;;;;;;;;;x
b_zagrou_pylai_hulwan;Zagrou Pylai;;;;;;;;;;;;;;x
b_syarazur_hulwan;Syarazur;;;;;;;;;;;;;;x
b_ecbatana_ecbatana;Ecbatana;;;;;;;;;;;;;;x
b_bisutun_ecbatana;Bisutun;;;;;;;;;;;;;;x
b_kangavar_ecbatana;Kangavar;;;;;;;;;;;;;;x
b_denabaran_ecbatana;Denabaran;;;;;;;;;;;;;;x
b_malaver_ecbatana;Malaver;;;;;;;;;;;;;;x
b_aganzana_aganzana;Aganzana;;;;;;;;;;;;;;x
b_gaza_aganzana;Gaza;;;;;;;;;;;;;;x
b_veraspe_aganzana;Veraspe;;;;;;;;;;;;;;x
b_vera_aganzana;Vera;;;;;;;;;;;;;;x
b_saveh_saveh;Saveh;;;;;;;;;;;;;;x
b_choana_saveh;Choana;;;;;;;;;;;;;;x
b_goyman_saveh;Goyman;;;;;;;;;;;;;;x
b_gauna_saveh;Gauna;;;;;;;;;;;;;;x
b_rhagai_rhagai;Rhagai;;;;;;;;;;;;;;x
b_charax_rhagai;Charax;;;;;;;;;;;;;;x
b_galla_rhagai;Galla;;;;;;;;;;;;;;x
b_amol_rhagai;Amol;;;;;;;;;;;;;;x
b_khuvar_rhagai;Khuvar;;;;;;;;;;;;;;x
b_hecatombylos_hecatombylos;Hecatombylos;;;;;;;;;;;;;;x
b_damghan_hecatombylos;Damghan;;;;;;;;;;;;;;x
b_sariya_hecatombylos;Sariya;;;;;;;;;;;;;;x
b_semnan_hecatombylos;Semnan;;;;;;;;;;;;;;x
b_karabshahr_hecatombylos;Karabshahr;;;;;;;;;;;;;;x
b_zadracarta_zadracarta;Zadracarta;;;;;;;;;;;;;;x
b_bistam_zadracarta;Bistam;;;;;;;;;;;;;;x
b_arghiyan_zadracarta;Arghiyan;;;;;;;;;;;;;;x
b_kabudan_zadracarta;Kabudan;;;;;;;;;;;;;;x
b_asaak_asaak;Asaak;;;;;;;;;;;;;;x
b_dara_asaak;Dara;;;;;;;;;;;;;;x
b_tusa_asaak;Tusa;;;;;;;;;;;;;;x
b_madhar_madhar;Madhar;;;;;;;;;;;;;;x
b_nina_madhar;Nina;;;;;;;;;;;;;;x
b_khurra_madhar;Khurra;;;;;;;;;;;;;;x
b_soloke_soloke;Soloke;;;;;;;;;;;;;;x
b_urzan_soloke;Urzan;;;;;;;;;;;;;;x
b_arragan_soloke;Arragan;;;;;;;;;;;;;;x
b_ram_soloke;Ram;;;;;;;;;;;;;;x
b_susa_susa;Susa;;;;;;;;;;;;;;x
b_dezful_susa;Dezful;;;;;;;;;;;;;;x
b_agines_susa;Agines;;;;;;;;;;;;;;x
b_rostag_kavadad_susa;Rostag Kavadad;;;;;;;;;;;;;;x
b_sostrate_susa;Sostrate;;;;;;;;;;;;;;x
b_elymais_susa;Elymais;;;;;;;;;;;;;;x
b_nemavand_nemavand;Nemavand;;;;;;;;;;;;;;x
b_harsin_nemavand;Harsin;;;;;;;;;;;;;;x
b_thebarga_nemavand;Thebarga;;;;;;;;;;;;;;x
b_khurramabad_nemavand;Khurramabad;;;;;;;;;;;;;;x
b_bushahr_bushahr;Bushahr;;;;;;;;;;;;;;x
b_borazjan_bushahr;Borazjan;;;;;;;;;;;;;;x
b_rishahr_bushahr;Rishahr;;;;;;;;;;;;;;x
b_kharg_bushahr;Kharg;;;;;;;;;;;;;;x
b_cyropolis_cyropolis;Cyropolis;;;;;;;;;;;;;;x
b_siraf_cyropolis;Siraf;;;;;;;;;;;;;;x
b_gogana_cyropolis;Gogana;;;;;;;;;;;;;;x
b_mammica_cyropolis;Mammica;;;;;;;;;;;;;;x
b_pasargadae_pasargadae;Pasargadae;;;;;;;;;;;;;;x
b_seraz_pasargadae;Seraz;;;;;;;;;;;;;;x
b_tukrash_pasargadae;Tukrash;;;;;;;;;;;;;;x
b_malyan_pasargadae;Malyan;;;;;;;;;;;;;;x
b_kaupirrish_pasargadae;Kaupirrish;;;;;;;;;;;;;;x
b_rakkan_pasargadae;Rakkan;;;;;;;;;;;;;;x
b_persepolis_pasargadae;Persepolis;;;;;;;;;;;;;;x
b_aspadana_aspadana;Aspadana;;;;;;;;;;;;;;x
b_arbua_aspadana;Arbua;;;;;;;;;;;;;;x
b_axima_aspadana;Axima;;;;;;;;;;;;;;x
b_tabae_aspadana;Tabae;;;;;;;;;;;;;;x
b_harmozeia_harmozeia;Harmozeia;;;;;;;;;;;;;;x
b_rudera_harmozeia;Rudera;;;;;;;;;;;;;;x
b_sidone_harmozeia;Sidone;;;;;;;;;;;;;;x
b_portospana_harmozeia;Portospana;;;;;;;;;;;;;;x
b_taruana_taruana;Taruana;;;;;;;;;;;;;;x
b_ormus_taruana;Ormus;;;;;;;;;;;;;;x
b_sabis_taruana;Sabis;;;;;;;;;;;;;;x
b_harmuza_taruana;Harmuza;;;;;;;;;;;;;;x
b_carmana_carmana;Carmana;;;;;;;;;;;;;;x
b_nepista_carmana;Nepista;;;;;;;;;;;;;;x
b_chodda_carmana;Chodda;;;;;;;;;;;;;;x
b_alexandria_carmana;Alexandreia;;;;;;;;;;;;;;x
b_apamea_carmana;Apamea;;;;;;;;;;;;;;x
b_bam_bam;Bam;;;;;;;;;;;;;;x
b_caumata_bam;Caumata;;;;;;;;;;;;;;x
b_paradana_bam;Paradana;;;;;;;;;;;;;;x
b_tabus_tabus;Tabus;;;;;;;;;;;;;;x
b_darium_tabus;Darium;;;;;;;;;;;;;;x
b_ecbatana_tabus;Ecbatana;;;;;;;;;;;;;;x
b_choana_choarene;Choana;;;;;;;;;;;;;;x
b_canatha_choarene;Canatha;;;;;;;;;;;;;;x
b_simpsimidi_choarene;Simpsimidi;;;;;;;;;;;;;;x
b_susia_susia;Susia;;;;;;;;;;;;;;x
b_vishpauzatis_susia;Vishpauzatis;;;;;;;;;;;;;;x
b_nisaea_susia;Nisaea;;;;;;;;;;;;;;x
b_pura_pura;Pura;;;;;;;;;;;;;;x
b_dagasira_pura;Dagasira;;;;;;;;;;;;;;x
b_samydaces_pura;Samydaces;;;;;;;;;;;;;;x
b_troesa_pura;Troesa;;;;;;;;;;;;;;x
b_canasis_pura;Canasis;;;;;;;;;;;;;;x
b_chodda_chodda;Chodda;;;;;;;;;;;;;;x
b_badara_chodda;Badara;;;;;;;;;;;;;;x
b_cyiza_chodda;Cyiza;;;;;;;;;;;;;;x
b_mosarna_chodda;Mosarna;;;;;;;;;;;;;;x
b_calame_calame;Calame;;;;;;;;;;;;;;x
b_cysa_temple;Cysa;;;;;;;;;;;;;;x
b_pasua_calame;Pasua;;;;;;;;;;;;;;x
b_colta_calame;Colta;;;;;;;;;;;;;;x
b_soxetra_soxetra;Soxetra;;;;;;;;;;;;;;x
b_zetis_soxetra;Zetis;;;;;;;;;;;;;;x
b_pagala_soxetra;Pagala;;;;;;;;;;;;;;x
b_arbis_soxetra;Arbis;;;;;;;;;;;;;;x
b_bambacia_soxetra;Bambacia;;;;;;;;;;;;;;x
b_segesta_segesta;Segesta;;;;;;;;;;;;;;x
b_selinus_selinus;Selinus;;;;;;;;;;;;;;x
b_ad_fluvium_lanaricum_selinus;Ad Fluvium Lanaricum;;;;;;;;;;;;;;x
b_thermae_selinuntinae_selinus;Thermae Selinuntinae;;;;;;;;;;;;;;x
b_triokala_selinus;Triokala;;;;;;;;;;;;;;x
b_allava_selinus;Allava;;;;;;;;;;;;;;x
b_kaprianon_selinus;Kaprianon;;;;;;;;;;;;;;x
b_necropolis_selinus;Necropolis;;;;;;;;;;;;;;x
b_himera_himera;Himera;;;;;;;;;;;;;;x
b_halaesa_himera;Halaesa;;;;;;;;;;;;;;x
b_cephaloedium_himera;Cephaloedium;;;;;;;;;;;;;;x
b_thermae_himeraeae_himera;Thermae Himeraeae;;;;;;;;;;;;;;x
b_amestratus_himera;Amestratus;;;;;;;;;;;;;;x
b_riparato_himera;Riparato;;;;;;;;;;;;;;x
b_biago_himera;Biago;;;;;;;;;;;;;;x
b_gela_gela;Gela;;;;;;;;;;;;;;x
b_phintias_gela;Phintias;;;;;;;;;;;;;;x
b_camarina_gela;Camarina;;;;;;;;;;;;;;x
b_dianae_fons_gela;Dianae Fons;;;;;;;;;;;;;;x
b_maktorion_gela;Makorion;;;;;;;;;;;;;;x
b_acrillae_gela;Acrillae;;;;;;;;;;;;;;x
b_daedalium_gela;Daedalium;;;;;;;;;;;;;;x
b_syracuse_syracuse;Syracuse;;;;;;;;;;;;;;x
b_ortygia_syracuse;Ortygia;;;;;;;;;;;;;;x
b_plemmyrion_syracuse;Plemmyrion;;;;;;;;;;;;;;x
b_thapsos_syracuse;Thapsos;;;;;;;;;;;;;;x
b_hexapyla_syracuse;Hexapyla;;;;;;;;;;;;;;x
b_euryelos_syracuse;Euryelos;;;;;;;;;;;;;;x
b_leon_syracuse;Leon;;;;;;;;;;;;;;x
b_catana_catana;Catana;;;;;;;;;;;;;;x
b_megara_hyblaia_catana;Megara Hyblaia;;;;;;;;;;;;;;x
b_leontini_catana;Leontini;;;;;;;;;;;;;;x
b_trotilon_catana;Trotilon;;;;;;;;;;;;;;x
b_hybla_gereatis_catana;Hybla Gereatis;;;;;;;;;;;;;;x
b_adranon_catana;Adranon;;;;;;;;;;;;;;x
b_styella_catana;Styella;;;;;;;;;;;;;;x
b_messana_messana;Messana;;;;;;;;;;;;;;x
b_tauromenium_messana;Tauromenium;;;;;;;;;;;;;;x
b_naxos_messana;Naxos;;;;;;;;;;;;;;x
b_naulochos_messana;Naulochos;;;;;;;;;;;;;;x
b_thorax_messana;Thorax;;;;;;;;;;;;;;x
b_abakainon_messana;Abakainon;;;;;;;;;;;;;;x
b_phoinix_messana;Phoinix;;;;;;;;;;;;;;x
b_rhegium_rhegium;Rhegium;;;;;;;;;;;;;;x
b_scylia_rhegium;Scylia;;;;;;;;;;;;;;x
b_ad_columnam_rhegium;Ad Columnam;;;;;;;;;;;;;;x
b_leucopetra_rhegium;Leucopetra;;;;;;;;;;;;;;x
b_decastadium_rhegium;Decastadium;;;;;;;;;;;;;;x
b_scyle_rhegium;Scyle;;;;;;;;;;;;;;x
b_hipporum_rhegium;Hipporum;;;;;;;;;;;;;;x
b_terina_terina;Terina;;;;;;;;;;;;;;x
b_tanno_terina;Tanno;;;;;;;;;;;;;;x
b_ad_turres_terina;Ad Turres;;;;;;;;;;;;;;x
b_aque_angae_terina;Aque Angae;;;;;;;;;;;;;;x
b_temesa_terina;Temesa;;;;;;;;;;;;;;x
b_ad_fluvium_sabutum_terina;Ad Fluvium Sabutum;;;;;;;;;;;;;;x
b_teura_terina;Teura;;;;;;;;;;;;;;x
b_croton_croton;Croton;;;;;;;;;;;;;;x
b_petelia_croton;Petelia;;;;;;;;;;;;;;x
b_meto_croton;Meto;;;;;;;;;;;;;;x
b_castra_hannibalis_croton;Castra Hannibalis;;;;;;;;;;;;;;x
b_aprustum_croton;Aprustum;;;;;;;;;;;;;;x
b_krimissa_croton;Krimissa;;;;;;;;;;;;;;x
b_tacina_croton;Tacina;;;;;;;;;;;;;;x
b_thurii_thurii;Thurii;;;;;;;;;;;;;;x
b_sybaris_thurii;Sybaris;;;;;;;;;;;;;;x
b_rouskiane_thurii;Rouskiane;;;;;;;;;;;;;;x
b_roscianum_thurii;Roscianum;;;;;;;;;;;;;;x
b_ad_vicesimum_thurii;Ad Vicesimum;;;;;;;;;;;;;;x
b_pandosia_thurii;Pandosia;;;;;;;;;;;;;;x
b_paternum_thurii;Paternum;;;;;;;;;;;;;;x
b_heracleia_heracleia_sicily;Heracleia;;;;;;;;;;;;;;x
b_siris_heracleia_sicily;Siris;;;;;;;;;;;;;;x
b_lagaria_heracleia_sicily;Lagaria;;;;;;;;;;;;;;x
b_pandosia_heracleia_sicily;Pandosia;;;;;;;;;;;;;;x
b_arciade_heracleia_sicily;Arciade;;;;;;;;;;;;;;x
b_ad_mallias_heracleia_sicily;Ad Mallias;;;;;;;;;;;;;;x
b_taurianum_heracleia_sicily;Taurianum;;;;;;;;;;;;;;x
b_elea_elea;Elea;;;;;;;;;;;;;;x
b_molpa_elea;Molpa;;;;;;;;;;;;;;x
b_consentia_elea;Consentia;;;;;;;;;;;;;;x
b_hera_elea;Hera;;;;;;;;;;;;;;x
b_nerulum_elea;Nerulum;;;;;;;;;;;;;;x
b_buxentum_elea;Buxentum;;;;;;;;;;;;;;x
b_emporion_elea;Emporion;;;;;;;;;;;;;;x
b_metapontum;Metapontum;;;;;;;;;;;;;;x
b_larinum_larinum;Larinum;;;;;;;;;;;;;;x
b_cliternia_larinum;Cliternia;;;;;;;;;;;;;;x
b_gereonium_larinum;Gereonium;;;;;;;;;;;;;;x
b_sicalenum_larinum;Sicalenum;;;;;;;;;;;;;;x
b_teanum_apulum_larinum;Teanum Apulum;;;;;;;;;;;;;;x
b_corneli_larinum;Corneli;;;;;;;;;;;;;;x
b_praetorium_publilianum_larinum;Praetorium Publilianum;;;;;;;;;;;;;;x
b_tarentum_tarentum;Tarentum;;;;;;;;;;;;;;x
b_satyrion_tarentum;Satyrion;;;;;;;;;;;;;;x
b_manduria_tarentum;Manduria;;;;;;;;;;;;;;x
b_mesochorum_tarentum;Mesochorum;;;;;;;;;;;;;;x
b_leuca_tarentum;Leuca;;;;;;;;;;;;;;x
b_basta_tarentum;Basta;;;;;;;;;;;;;;x
b_kallipolis_tarentum;Kallipolis;;;;;;;;;;;;;;x
b_brundisium_brundisium;Brundisium;;;;;;;;;;;;;;x
b_valetium_brundisium;Valetium;;;;;;;;;;;;;;x
b_uria_brundisium;Uria;;;;;;;;;;;;;;x
b_ad_speluncas_brundisium;Ad Speluncas;;;;;;;;;;;;;;x
b_caelia_brundisium;Caelia;;;;;;;;;;;;;;x
b_egnetia_brundisium;Egnetia;;;;;;;;;;;;;;x
b_diria_brundisium;Diria;;;;;;;;;;;;;;x
b_salernum_salernum;Salernum;;;;;;;;;;;;;;x
b_pompeii_salernum;Pompeii;;;;;;;;;;;;;;x
b_nuceria_alfaterna_salernum;Nuceria Alfaterna;;;;;;;;;;;;;;x
b_paestum_salernum;Paestum;;;;;;;;;;;;;;x
b_sirenae_salernum;Sirenae;;;;;;;;;;;;;;x
b_capreae_salernum;Capreae;;;;;;;;;;;;;;x
b_sarnus_salernum;Sarnus;;;;;;;;;;;;;;x
b_neapolis_neapolis;Neapolis;;;;;;;;;;;;;;x
b_herculaneum_neapolis;Herculaneum;;;;;;;;;;;;;;x
b_puteoli_neapolis;Puteoli;;;;;;;;;;;;;;x
b_misenum_neapolis;Misenum;;;;;;;;;;;;;;x
b_cumae_neapolis;Cumae;;;;;;;;;;;;;;x
b_volturnum_neapolis;Volturnum;;;;;;;;;;;;;;x
b_atella_neapolis;Atella;;;;;;;;;;;;;;x
b_capua_capua;Capua;;;;;;;;;;;;;;x
b_casilinum_capua;Casilinum;;;;;;;;;;;;;;x
b_cales_capua;Cales;;;;;;;;;;;;;;x
b_sinuessa_capua;Sinuessa;;;;;;;;;;;;;;x
b_teanum_sidicinum_capua;Teanum Sidicinum;;;;;;;;;;;;;;x
b_calatia_capua;Calatia;;;;;;;;;;;;;;x
b_suessula_capua;Suessula;;;;;;;;;;;;;;x
b_terracina_terracina;Terracina;;;;;;;;;;;;;;x
b_fundi_terracina;Fundi;;;;;;;;;;;;;;x
b_formiae_terracina;Formiae;;;;;;;;;;;;;;x
b_marica_terracina;Marica;;;;;;;;;;;;;;x
b_minturnae_terracina;Minturnae;;;;;;;;;;;;;;x
b_suessa_aurunca_terracina;Suessa Aurunca;;;;;;;;;;;;;;x
b_caieta_terracina;Caieta;;;;;;;;;;;;;;x
b_antium_antium;Antium;;;;;;;;;;;;;;x
b_cora_antium;Cora;;;;;;;;;;;;;;x
b_norba_antium;Norba;;;;;;;;;;;;;;x
b_setia_antium;Setia;;;;;;;;;;;;;;x
b_circeii_antium;Circeii;;;;;;;;;;;;;;x
b_privernum_antium;Privernum;;;;;;;;;;;;;;x
b_ferentinum_antium;Ferentinum;;;;;;;;;;;;;;x
b_roma_roma;Roma;;;;;;;;;;;;;;x
b_ostia_roma;Ostia;;;;;;;;;;;;;;x
b_vialaurentina_roma;Via Laurentina;;;;;;;;;;;;;;x
b_aricia_roma;Aricia;;;;;;;;;;;;;;x
b_picana_roma;Picana;;;;;;;;;;;;;;x
b_venusia_venusia;Venusia;;;;;;;;;;;;;;x
b_nares_lucanae_venusia;Nares Lucanae;;;;;;;;;;;;;;x
b_tegianum_venusia;Tegianum;;;;;;;;;;;;;;x
b_volcei_venusia;Volcei;;;;;;;;;;;;;;x
b_satrianum_venusia;Satrianum;;;;;;;;;;;;;;x
b_compsa_venusia;Compsa;;;;;;;;;;;;;;x
b_forum_popili_venusia;Forum Popili;;;;;;;;;;;;;;x
b_beneventum_beneventum;Beneventum;;;;;;;;;;;;;;x
b_chivia_beneventum;Chivia;;;;;;;;;;;;;;x
b_telesia_beneventum;Telesia;;;;;;;;;;;;;;x
b_melae_beneventum;Melae;;;;;;;;;;;;;;x
b_bovianum_bovianum;Bovianum;;;;;;;;;;;;;;x
b_caiatia_bovianum;Caiatia;;;;;;;;;;;;;;x
b_telesia_bovianum;Telesia;;;;;;;;;;;;;;x
b_kupelternum_bovianum;Kupelternum;;;;;;;;;;;;;;x
b_allifae_bovianum;Allifae;;;;;;;;;;;;;;x
b_fagifulae_bovianum;Fagifulae;;;;;;;;;;;;;;x
b_sirpium_bovianum;Sirpium;;;;;;;;;;;;;;x
b_sulmo_sulmo;Sulmo;;;;;;;;;;;;;;x
b_cluviae_sulmo;Cluviae;;;;;;;;;;;;;;x
b_anxanum_sulmo;Anxanum;;;;;;;;;;;;;;x
b_hortona_sulmo;Hortona;;;;;;;;;;;;;;x
b_hercules_curinus_sulmo;Hercules Curinus;;;;;;;;;;;;;;x
b_teate_sulmo;Teate;;;;;;;;;;;;;;x
b_aternum_sulmo;Aternum;;;;;;;;;;;;;;x
b_asculum_asculum;Asculum;;;;;;;;;;;;;;x
b_pinna_asculum;Pinna;;;;;;;;;;;;;;x
b_hatria_asculum;Hatria;;;;;;;;;;;;;;x
b_interamnia_praetuttiorum_asculum;Interamnia Praetuttiorum;;;;;;;;;;;;;;x
b_castrum_novum_asculum;Castrum Novum;;;;;;;;;;;;;;x
b_salinae_asculum;Salinae;;;;;;;;;;;;;;x
b_matrinum_asculum;Matrinum;;;;;;;;;;;;;;x
b_ancona_ancona;Ancona;;;;;;;;;;;;;;x
b_falerio_ancona;Falerio;;;;;;;;;;;;;;x
b_pausulae_ancona;Pausulae;;;;;;;;;;;;;;x
b_potentia_ancona;Potentia;;;;;;;;;;;;;;x
b_tolentinum_ancona;Tolentinum;;;;;;;;;;;;;;x
b_auximum_ancona;Auximum;;;;;;;;;;;;;;x
b_cingulum_ancona;Cingulum;;;;;;;;;;;;;;x
b_amiternum_amiternum;Amiternum;;;;;;;;;;;;;;x
b_nersae_amiternum;Nersae;;;;;;;;;;;;;;x
b_reate_amiternum;Reate;;;;;;;;;;;;;;x
b_trebula_mutuesca_amiternum;Trebula Mutuesca;;;;;;;;;;;;;;x
b_cliternia_amiternum;Cliternia;;;;;;;;;;;;;;x
b_ocriculum_amiternum;Ocriculum;;;;;;;;;;;;;;x
b_cures_amiternum;Cures;;;;;;;;;;;;;;x
b_spoletium_spoletium;Spoletium;;;;;;;;;;;;;;x
b_horta_spoletium;Horta;;;;;;;;;;;;;;x
b_ameria_spoletium;Ameria;;;;;;;;;;;;;;x
b_nequinum_spoletium;Nequinum;;;;;;;;;;;;;;x
b_carsulae_spoletium;Carsulae;;;;;;;;;;;;;;x
b_interamna_nahars_spoletium;Interamna Nahars;;;;;;;;;;;;;;x
b_trebiae_spoletium;Trebiae;;;;;;;;;;;;;;x
b_iguvium_iguvium;Iguvium;;;;;;;;;;;;;;x
b_tadinae_iguvium;Tadinae;;;;;;;;;;;;;;x
b_tibernum_tiberinum_iguvium;Tibernum Tiberinum;;;;;;;;;;;;;;x
b_asisium_iguvium;Asisium;;;;;;;;;;;;;;x
b_hispellum_iguvium;Hispellum;;;;;;;;;;;;;;x
b_arna_iguvium;Arna;;;;;;;;;;;;;;x
b_vettona_iguvium;Vettona;;;;;;;;;;;;;;x
b_sarsina_sarsina;Sarsina;;;;;;;;;;;;;;x
b_ostra_sarsina;Ostra;;;;;;;;;;;;;;x
b_suasa_sarsina;Suasa;;;;;;;;;;;;;;x
b_sena_gallica_sarsina;Sena Gallica;;;;;;;;;;;;;;x
b_ariminum_sarsina;Ariminum;;;;;;;;;;;;;;x
b_pisaurum_sarsina;Pisaurum;;;;;;;;;;;;;;x
b_urvinum_mataurense_sarsina;Urvinum Mataurense;;;;;;;;;;;;;;x
b_veii_veii;Veii;;;;;;;;;;;;;;x
b_pyrgi_veii;Pyrgi;;;;;;;;;;;;;;x
b_castrum_novum_veii;Castrum Novum;;;;;;;;;;;;;;x
b_caere_veii;Caere;;;;;;;;;;;;;;x
b_alsium_veii;Alsium;;;;;;;;;;;;;;x
b_sutrium_veii;Sutrium;;;;;;;;;;;;;;x
b_falerii_veii;Falerii;;;;;;;;;;;;;;x
b_tarquinii_tarquinii;Tarquinii;;;;;;;;;;;;;;x
b_graviscae_tarquinii;Graviscae;;;;;;;;;;;;;;x
b_blera_tarquinii;Blera;;;;;;;;;;;;;;x
b_tuscana_tarquinii;Tuscana;;;;;;;;;;;;;;x
b_visentium_tarquinii;Visentium;;;;;;;;;;;;;;x
b_vulci_tarquinii;Vulci;;;;;;;;;;;;;;x
b_cosae_tarquinii;Cosae;;;;;;;;;;;;;;x
b_arretium_arretium;Arretium;;;;;;;;;;;;;;x
b_cortona_arretium;Cortona;;;;;;;;;;;;;;x
b_perusia_arretium;Perusia;;;;;;;;;;;;;;x
b_ad_statuas_arretium;Ad Statuas;;;;;;;;;;;;;;x
b_manliana_arretium;Manliana;;;;;;;;;;;;;;x
b_clusium_arretium;Clusium;;;;;;;;;;;;;;x
b_volsinii_arretium;Volsinii;;;;;;;;;;;;;;x
b_vetulonia_vetulonia;Vetulonia;;;;;;;;;;;;;;x
b_rusellae_vetulonia;Rusellae;;;;;;;;;;;;;;x
b_aquae_volaterranae_vetulonia;Aquae Volaterranae;;;;;;;;;;;;;;x
b_populonia_vetulonia;Populonia;;;;;;;;;;;;;;x
b_falesia_vetulonia;Falesia;;;;;;;;;;;;;;x
b_aquae_populoniae_vetulonia;Aquae Populoniae;;;;;;;;;;;;;;x
b_salebro_vetulonia;Salebro;;;;;;;;;;;;;;x
b_pisae_pisae;Pisae;;;;;;;;;;;;;;x
b_volaterrae_pisae;Volaterrae;;;;;;;;;;;;;;x
b_pistoriae_pisae;Pistoriae;;;;;;;;;;;;;;x
b_luca_pisae;Luca;;;;;;;;;;;;;;x
b_portus_pisanus_pisae;Portus Pisanus;;;;;;;;;;;;;;x
b_fossae_papirianae_pisae;Fossae Papirianae;;;;;;;;;;;;;;x
b_valvata_pisae;Valvata;;;;;;;;;;;;;;x
b_luna_luna;Luna;;;;;;;;;;;;;;x
b_taberna_frigida_luna;Taberna Frigida;;;;;;;;;;;;;;x
b_pullion_luna;Pullion;;;;;;;;;;;;;;x
b_portus_veneris_luna;Portus Veneris;;;;;;;;;;;;;;x
b_boacias_luna;Boacias;;;;;;;;;;;;;;x
b_tegulata_luna;Tegulata;;;;;;;;;;;;;;x
b_antion_luna;Antion;;;;;;;;;;;;;;x
b_genua_albingaunum;Genua;;;;;;;;;;;;;;x
b_ceba_albingaunum;Ceba;;;;;;;;;;;;;;x
b_pedrona_albingaunum;Pedrona;;;;;;;;;;;;;;x
b_dertuna_albingaunum;Dertuna;;;;;;;;;;;;;;x
b_crixia_albingaunum;Crixia;;;;;;;;;;;;;;x
b_eporedia_vardagate;Eporedia;;;;;;;;;;;;;;x
b_taurinorum_taurasia;Taurinorum;;;;;;;;;;;;;;x
b_ocelium_taurasia;Ocelium;;;;;;;;;;;;;;x
b_segusio_taurasia;Segusio;;;;;;;;;;;;;;x
b_vercellae_vercellae;Vercellae;;;;;;;;;;;;;;x
b_novaria_vercellae;Novaria;;;;;;;;;;;;;;x
b_rigomagus_vercellae;Rigomagus;;;;;;;;;;;;;;x
b_carbantia_vercellae;Carbantia;;;;;;;;;;;;;;x
b_retovium_vercellae;Retovium;;;;;;;;;;;;;;x
b_laumellum_vercellae;Laumellum;;;;;;;;;;;;;;x
b_plumbia_vercellae;Plumbia;;;;;;;;;;;;;;x
b_mediolanum_mediolanum;Mediolanum;;;;;;;;;;;;;;x
b_laus_pompeia_mediolanum;Laus Pompeia;;;;;;;;;;;;;;x
b_ticinum_mediolanum;Ticinum;;;;;;;;;;;;;;x
b_argentea_mediolanum;Argentea;;;;;;;;;;;;;;x
b_modicia_mediolanum;Modicia;;;;;;;;;;;;;;x
b_sibrium_mediolanum;Sibrium;;;;;;;;;;;;;;x
b_comum_mediolanum;Comum;;;;;;;;;;;;;;x
b_brixia_brixia;Brixia;;;;;;;;;;;;;;x
b_anneianum_brixia;Anneianum;;;;;;;;;;;;;;x
b_civitas_camunnorum_brixia;Civitas Camunnorum;;;;;;;;;;;;;;x
b_voberna_brixia;Voberna;;;;;;;;;;;;;;x
b_sirmio_brixia;Sirmio;;;;;;;;;;;;;;x
b_bretina_brixia;Bretina;;;;;;;;;;;;;;x
b_ligeris_brixia;Ligeris;;;;;;;;;;;;;;x
b_verona_verona;Verona;;;;;;;;;;;;;;x
b_mantua_verona;Mantua;;;;;;;;;;;;;;x
b_bedriacum_verona;Bedriacum;;;;;;;;;;;;;;x
b_patavium_patavium;Patavium;;;;;;;;;;;;;;x
b_altinum_patavium;Altinum;;;;;;;;;;;;;;x
b_corniculani_patavium;Corniculani;;;;;;;;;;;;;;x
b_feraria_patavium;Feraria;;;;;;;;;;;;;;x
b_brundulum_patavium;Brundulum;;;;;;;;;;;;;;x
b_portus_edronis_patavium;Portus Edronis;;;;;;;;;;;;;;x
b_tarvisium_patavium;Tarvisium;;;;;;;;;;;;;;x
b_aleria_aleria;Aleria;;;;;;;;;;;;;;x
b_mariana_aleria;Mariana;;;;;;;;;;;;;;x
b_clunium_aleria;Clunium;;;;;;;;;;;;;;x
b_palla_palla;Palla;;;;;;;;;;;;;;x
b_urcinium_palla;Urcinium;;;;;;;;;;;;;;x
b_olbia_olbia_sardinia;Olbia;;;;;;;;;;;;;;x
b_tibula_olbia_sardinia;Tibula;;;;;;;;;;;;;;x
b_feronia_olbia_sardinia;Feronia;;;;;;;;;;;;;;x
b_bosa_tharros;Bosa;;;;;;;;;;;;;;x
b_cormis_tharros;Cormis;;;;;;;;;;;;;;x
b_othoca_tharros;Othoca;;;;;;;;;;;;;;x
b_caralis_caralis;Caralis;;;;;;;;;;;;;;x
b_pupullum_caralis;Pupullum;;;;;;;;;;;;;;x
b_nora_caralis;Nora;;;;;;;;;;;;;;x
b_placentia_placentia;Placentia;;;;;;;;;;;;;;x
b_fidentia_placentia;Fidentia;;;;;;;;;;;;;;x
b_florentiola_placentia;Florentiola;;;;;;;;;;;;;;x
b_veleia_placentia;Veleia;;;;;;;;;;;;;;x
b_fundus_ancharianus_placentia;Fundus Ancharianus;;;;;;;;;;;;;;x
